FECHA (YYMMDD);HORA (HHMM);;
180218;0400;1004;
180218;0500;1004;
180218;0600;1005;
180218;0700;1005;
180218;0800;1005;
180218;0900;1005;
180218;1000;1004;
180218;1100;1004;
180218;1200;1004;
180218;1300;1004;
180218;1400;1004;
180218;1500;1003;
180218;1600;1003;
180218;1700;1004;
180218;1800;1004;
180218;1900;1005;
180218;2000;1005;
180218;2100;1006;
180218;2200;1005;
180218;2300;1005;
180219;0000;1005;
180219;0100;1005;
180219;0200;1005;
180219;0300;1005;
180219;0400;1004;
180219;0500;1005;
180219;0600;1005;
180219;0700;1005;
180219;0800;1005;
180219;0900;1004;
180219;1000;1004;
180219;1100;1004;
180219;1200;1004;
180219;1300;1004;
180219;1400;1004;
180219;1500;1004;
180219;1600;1004;
180219;1700;1004;
180219;1800;1005;
180219;1900;1005;
180219;2000;1005;
180219;2100;1006;
180219;2200;1007;
180219;2300;1007;
180220;0000;1007;
180220;0100;1007;
180220;0200;1007;
180220;0300;1007;
180220;0400;1007;
180220;0500;1008;
180220;0600;1009;
180220;0700;1009;
180220;0800;1010;
180220;0900;1010;
180220;1000;1010;
180220;1100;1010;
180220;1200;1010;
180220;1300;1010;
180220;1400;1009;
180220;1500;1009;
180220;1600;1009;
180220;1700;1008;
180220;1800;1008;
180220;1900;1009;
180220;2000;1010;
180220;2100;1010;
180220;2200;1010;
180220;2300;1010;
180221;0000;1010;
180221;0100;1010;
180221;0200;1009;
180221;0300;1009;
180221;0400;1008;
180221;0500;1009;
180221;0600;1009;
180221;0700;1010;
180221;0800;1010;
180221;0900;1010;
180221;1000;1010;
180221;1100;1010;
180221;1200;1009;
180221;1300;1009;
180221;1400;1009;
180221;1500;1009;
180221;1600;1009;
180221;1700;1009;
180221;1800;1010;
180221;1900;1010;
180221;2000;1010;
180221;2100;1011;
180221;2200;1010;
180221;2300;1010;
180222;0000;1010;
180222;0100;1009;
180222;0200;1009;
180222;0300;1008;
180222;0400;1008;
180222;0500;1008;
180222;0600;1008;
180222;0700;1008;
180222;0800;1008;
180222;0900;1008;
