FECHA (YYMMDD);HORA (HHMM);
210520;1700;0,538506
210520;1800;1,33449
210520;1900;1,05828
210520;2000;0,335029
210520;2100;0,459451
210520;2200;0,994278
210520;2300;1,089
210521;0;0,986586
210521;100;1,07873
210521;200;1,50515
210521;300;1,87951
210521;400;0,690239
210521;500;0,452608
210521;600;1,1646
210521;700;1,23231
210521;800;1,44279
210521;900;1,9433
210521;1000;2,53746
210521;1100;2,7886
210521;1200;2,46747
210521;1300;1,948
210521;1400;1,1019
210521;1500;1,19458
210521;1600;0,876328
210521;1700;0,92835
210521;1800;0,517565
210521;1900;0,693078
210521;2000;1,23257
210521;2100;0,671522
210521;2200;1,00566
210521;2300;0,731131
210522;0;0,743541
210522;100;0,810995
210522;200;0,692138
210522;300;0,668887
210522;400;0,653239
210522;500;1,04608
210522;600;1,0146
210522;700;0,907114
210522;800;0,519546
210522;900;0,784917
210522;1000;1,00672
210522;1100;0,98265
210522;1200;0,660995
210522;1300;1,26091
210522;1400;1,39252
210522;1500;1,30694
210522;1600;1,36676
210522;1700;0,719698
210522;1800;0,449259
210522;1900;0,167089
210522;2000;0,345345
210522;2100;0,327363
210522;2200;0,636801
210522;2300;0,285636
210523;0;0,394578
210523;100;0,515458
210523;200;1,30349
210523;300;1,41103
210523;400;0,665081
210523;500;0,603054
210523;600;0,808626
210523;700;0,519962
210523;800;0,326905
210523;900;0,742829
210523;1000;0,0961201
210523;1100;0,364107
210523;1200;0,30003
210523;1300;1,20296
210523;1400;0,997602
210523;1500;0,734069
210523;1600;0,491652
210523;1700;0,623524
210523;1800;1,01124
210523;1900;0,930659
210523;2000;1,37232
210523;2100;1,63102
210523;2200;1,71909
210523;2300;1,77385
210524;0;1,27822
210524;100;0,735793
210524;200;0,837592
210524;300;1,00861
210524;400;0,758847
210524;500;0,656288
210524;600;1,14073
210524;700;1,23568
210524;800;1,17436
210524;900;1,14079
210524;1000;2,16151
210524;1100;1,24942
210524;1200;2,08524
210524;1300;2,40089
210524;1400;2,95122
210524;1500;4,76732
210524;1600;2,44899
210524;1700;2,21081
210524;1800;1,51118
210524;1900;1,62744
210524;2000;1,7956
210524;2100;1,24339
210524;2200;1,21083
210524;2300;1,36257
210525;0;1,18547
210525;100;0,365643
210525;200;0,596806
210525;300;0,825284
210525;400;0,140809
210525;500;0,331755
210525;600;0,205779
210525;700;0,48742
210525;800;0,367651
210525;900;0,803797
210525;1000;0,913079
210525;1100;1,46381
210525;1200;2,03765
210525;1300;2,57721
210525;1400;2,51671
210525;1500;1,84072
210525;1600;1,59463
210525;1700;1,31873
210525;1800;1,50141
210525;1900;2,31782
210525;2000;2,39056
210525;2100;2,22754
210525;2200;2,96315
210525;2300;2,77171
210526;0;1,87314
210526;100;1,03498
210526;200;1,2755
210526;300;1,84206
210526;400;2,04921
210526;500;2,26539
210526;600;2,36171
210526;700;1,18655
210526;800;1,03467
210526;900;1,15391
210526;1000;1,35254
210526;1100;2,96871
210526;1200;3,3073
210526;1300;2,46187
210526;1400;2,34719
210526;1500;3,24589
210526;1600;2,59709
210526;1700;2,58425
210526;1800;1,30264
210526;1900;0,530374
210526;2000;1,18331
210526;2100;0,897996
210526;2200;0,701275
210526;2300;1,74281
210527;0;3,02417
210527;100;3,1945
210527;200;2,23539
210527;300;2,77825
210527;400;3,48803
210527;500;3,70835
210527;600;5,06725
210527;700;5,45298
210527;800;4,96966
210527;900;4,03171
210527;1000;4,48329
210527;1100;1,97132
210527;1200;1,91403
210527;1300;2,75457
210527;1400;4,04808
210527;1500;3,29254
210527;1600;2,51803
210527;1700;1,87622
210527;1800;2,0602
210527;1900;2,36449
210527;2000;3,31456
210527;2100;3,70745
210527;2200;3,14348
210527;2300;2,94278
210528;0;2,34517
210528;100;1,59903
210528;200;3,35376
210528;300;3,51294
210528;400;2,76538
210528;500;2,15893
210528;600;2,19271
210528;700;2,79343
210528;800;2,77012
210528;900;2,98311
210528;1000;2,71428
210528;1100;2,16402
210528;1200;2,29153
210528;1300;2,27466
210528;1400;2,68038
210528;1500;2,8431
210528;1600;2,12219
210528;1700;2,68075
210528;1800;0,919429
210528;1900;0,768576
210528;2000;0,520324
210528;2100;0,670207
210528;2200;0,57255
210528;2300;0,769546
210529;0;0,266816
210529;100;0,221619
210529;200;0,506913
210529;300;0,396677
210529;400;0,576139
210529;500;1,48208
210529;600;0,409441
210529;700;0,406905
210529;800;0,493977
210529;900;0,566832
210529;1000;0,711089
210529;1100;1,26996
210529;1200;0,681884
210529;1300;0,831953
210529;1400;0,791415
210529;1500;0,684592
210529;1600;1,26191
210529;1700;0,717083
210529;1800;0,108838
210529;1900;0,410891
210529;2000;0,585099
210529;2100;0,862725
210529;2200;0,994071
210529;2300;1,03456
210530;0;1,61482
210530;100;2,0751
210530;200;2,0008
210530;300;1,22275
210530;400;1,04901
210530;500;1,14949
210530;600;1,5364
210530;700;1,80846
210530;800;1,93287
210530;900;1,58526
210530;1000;1,83363
210530;1100;2,15125
210530;1200;1,72823
210530;1300;1,08203
210530;1400;3,47421
210530;1500;3,73301
210530;1600;3,26233
210530;1700;2,92848
210530;1800;3,33664
210530;1900;2,74407
210530;2000;1,34019
210530;2100;1,81083
210530;2200;3,39541
210530;2300;2,80908
210531;0;3,39709
210531;100;3,86228
210531;200;3,29375
210531;300;4,10201
210531;400;1,10853
210531;500;2,53705
210531;600;5,34169
210531;700;4,83895
210531;800;5,18848
210531;900;5,10654
210531;1000;4,75731
210531;1100;4,7047
210531;1200;3,9077
210531;1300;4,02938
210531;1400;4,91378
210531;1500;4,39167
210531;1600;4,59791
210531;1700;4,25509
210531;1800;3,6125
210531;1900;3,0892
210531;2000;3,04857
210531;2100;2,39647
210531;2200;2,09049
210531;2300;2,49423
210601;0;2,37328
210601;100;2,57876
210601;200;1,97869
210601;300;1,89444
210601;400;1,48207
210601;500;1,5938
210601;600;1,6608
210601;700;1,43135
210601;800;1,27381
210601;900;1,18086
210601;1000;1,62524
210601;1100;2,05799
210601;1200;3,47682
210601;1300;4,59384
210601;1400;3,9392
210601;1500;3,62192
210601;1600;3,04535
210601;1700;2,81667
210601;1800;2,15762
210601;1900;2,99027
210601;2000;1,41624
210601;2100;0,875975
210601;2200;0,607826
210601;2300;0,808994
210602;0;0,509566
210602;100;0,390861
210602;200;0,676375
210602;300;0,957056
210602;400;0,823947
210602;500;1,11584
210602;600;1,24646
210602;700;1,17204
210602;800;1,18542
210602;900;1,04426
210602;1000;1,53249
210602;1100;1,50289
210602;1200;2,95874
210602;1300;3,25688
210602;1400;3,31727
210602;1500;2,52096
210602;1600;2,36294
210602;1700;2,82545
210602;1800;2,06341
210602;1900;1,85357
210602;2000;1,77995
210602;2100;2,08104
210602;2200;1,73678
210602;2300;1,53569
210603;0;1,32522
210603;100;3,94423
210603;200;4,19262
210603;300;4,63948
210603;400;4,76743
210603;500;4,31504
210603;600;4,06625
210603;700;4,52821
210603;800;4,26971
210603;900;3,31898
210603;1000;5,3844
210603;1100;5,24086
210603;1200;5,29248
210603;1300;3,36078
210603;1400;2,80829
210603;1500;4,45932
210603;1600;4,44897
210603;1700;4,17703
210603;1800;3,05591
210603;1900;1,8687
210603;2000;0,936585
210603;2100;0,650314
210603;2200;0,711642
210603;2300;0,697509
210604;0;1,0726
210604;100;0,924039
210604;200;1,67075
210604;300;0,915492
210604;400;1,54043
210604;500;1,89364
210604;600;1,39301
210604;700;0,986936
210604;800;1,57356
210604;900;0,940345
210604;1000;1,49771
210604;1100;1,53685
210604;1200;1,6433
210604;1300;2,10675
210604;1400;2,38206
210604;1500;2,86975
210604;1600;2,67058
210604;1700;0,506896
210604;1800;0,983062
210604;1900;1,33549
210604;2000;0,994422
210604;2100;0,620713
210604;2200;0,749107
210604;2300;0,815377
210605;0;1,02369
210605;100;0,729673
210605;200;1,29635
210605;300;1,47624
210605;400;1,50576
210605;500;1,55336
210605;600;1,94893
210605;700;1,6139
210605;800;1,35712
210605;900;1,04602
210605;1000;0,808692
210605;1100;1,15661
210605;1200;1,15917
210605;1300;1,47572
210605;1400;1,5382
210605;1500;2,16332
210605;1600;2,30887
210605;1700;2,05586
210605;1800;1,98235
210605;1900;1,45369
210605;2000;1,56939
210605;2100;1,60875
210605;2200;1,32523
210605;2300;0,90506
210606;0;1,33002
210606;100;1,68437
210606;200;1,11297
210606;300;0,480397
210606;400;0,562864
210606;500;1,11758
210606;600;1,40347
210606;700;1,73415
210606;800;1,99224
210606;900;2,38679
210606;1000;2,3795
210606;1100;2,17238
210606;1200;2,06151
210606;1300;2,00483
210606;1400;2,05107
210606;1500;1,57778
210606;1600;1,25292
210606;1700;0,952611
210606;1800;0,829364
210606;1900;0,770693
210606;2000;1,71271
210606;2100;2,12446
210606;2200;2,41658
210606;2300;2,07675
210607;0;2,02703
210607;100;2,27033
210607;200;2,76594
210607;300;3,11781
210607;400;2,70187
210607;500;2,35406
210607;600;1,75819
210607;700;2,15355
210607;800;2,28679
210607;900;2,66776
210607;1000;2,59023
210607;1100;1,38712
210607;1200;2,25326
210607;1300;0,497419
210607;1400;2,07312
210607;1500;2,37325
210607;1600;3,04815
210607;1700;1,19849
210607;1800;2,33822
210607;1900;2,92245
210607;2000;2,28193
210607;2100;4,19543
210607;2200;5,97026
210607;2300;5,17762
210608;0;4,84007
210608;100;4,34812
210608;200;4,679
210608;300;3,8934
210608;400;3,14185
210608;500;3,13223
210608;600;5,36929
210608;700;6,35499
210608;800;6,87197
210608;900;5,56556
210608;1000;4,48162
210608;1100;4,58358
210608;1200;2,31647
210608;1300;3,06356
210608;1400;1,39564
210608;1500;0,297694
210608;1600;0,944206
210608;1700;0,816431
210608;1800;1,12348
210608;1900;2,073
210608;2000;2,04989
210608;2100;1,99908
210608;2200;1,84463
210608;2300;1,56081
210609;0;1,39691
210609;100;1,15172
210609;200;0,771471
210609;300;1,1312
210609;400;1,64849
210609;500;1,00729
210609;600;1,71508
210609;700;2,28632
210609;800;2,01312
210609;900;2,42427
210609;1000;5,51283
210609;1100;5,41219
210609;1200;6,88556
210609;1300;6,78198
210609;1400;3,1219
210609;1500;2,72176
210609;1600;2,64539
210609;1700;1,8948
210609;1800;2,00318
210609;1900;2,50916
210609;2000;2,89137
210609;2100;1,44846
210609;2200;2,25671
210609;2300;2,18796
210610;0;1,86004
210610;100;2,08214
210610;200;2,08094
210610;300;2,01558
210610;400;2,60772
210610;500;2,99508
210610;600;2,70465
210610;700;2,82937
210610;800;2,63561
210610;900;2,15538
210610;1000;2,07026
210610;1100;1,52849
210610;1200;1,88964
210610;1300;0,311116
210610;1400;1,5119
210610;1500;
210610;1600;
210610;1700;
210610;1800;
210610;1900;
210610;2000;
210610;2100;
210610;2200;
210610;2300;
210611;0;
210611;100;
210611;200;
210611;300;
210611;400;
210611;500;
210611;600;
210611;700;
210611;800;
210611;900;
210611;1000;1,38363
210611;1100;1,78807
210611;1200;1,58769
210611;1300;0,913955
210611;1400;0,812774
210611;1500;1,12364
210611;1600;0,720135
210611;1700;0,224511
210611;1800;0,245403
210611;1900;0,798481
210611;2000;0,729303
210611;2100;0,609603
210611;2200;0,120771
210611;2300;0,101687
210612;0;0,34211
210612;100;0,397685
210612;200;0,320915
210612;300;0,119907
210612;400;0,0788167
210612;500;0,464767
210612;600;0,580205
210612;700;0,443719
210612;800;0,983727
210612;900;1,05387
210612;1000;1,79942
210612;1100;1,10939
210612;1200;0,966167
210612;1300;1,26811
210612;1400;1,31564
210612;1500;1,2513
210612;1600;2,58144
210612;1700;2,54214
210612;1800;1,70591
210612;1900;2,00332
210612;2000;2,53387
210612;2100;2,21813
210612;2200;1,8528
210612;2300;2,45259
210613;0;2,84581
210613;100;2,40239
210613;200;1,5709
210613;300;1,67877
210613;400;0,707317
210613;500;1,23147
210613;600;2,90256
210613;700;1,83187
210613;800;1,57806
210613;900;1,7454
210613;1000;1,03628
210613;1100;0,4898
210613;1200;1,07007
210613;1300;1,38294
210613;1400;1,44076
210613;1500;1,26809
210613;1600;1,12116
210613;1700;0,523227
210613;1800;0,231729
210613;1900;0,172227
210613;2000;0,06273
210613;2100;0,0748518
210613;2200;0,134543
210613;2300;0,169869
210614;0;0,102094
210614;100;0,257491
210614;200;0,475623
210614;300;0,357749
210614;400;0,136026
210614;500;0,482378
210614;600;0,285881
210614;700;0,55506
210614;800;1,02524
210614;900;1,32673
210614;1000;1,876
210614;1100;2,25553
210614;1200;2,73717
210614;1300;3,37882
210614;1400;2,96634
210614;1500;2,88896
210614;1600;2,77855
210614;1700;2,60913
210614;1800;2,08876
210614;1900;1,75582
210614;2000;1,06469
210614;2100;0,339901
210614;2200;0,700458
210614;2300;0,549497
210615;0;0,370693
210615;100;0,991828
210615;200;1,71093
210615;300;2,0212
210615;400;1,6257
210615;500;1,32702
210615;600;1,41429
210615;700;1,23082
210615;800;1,37301
210615;900;1,20463
210615;1000;1,00001
210615;1100;0,907691
210615;1200;0,192577
210615;1300;0,407552
210615;1400;0,855145
210615;1500;1,41055
210615;1600;2,3489
210615;1700;1,66436
210615;1800;1,10755
210615;1900;1,27703
210615;2000;1,21912
210615;2100;0,823225
210615;2200;0,622434
210615;2300;0,327505
210616;0;0,16313
210616;100;1,05704
210616;200;1,49499
210616;300;1,10719
210616;400;1,72891
210616;500;1,69806
210616;600;0,952013
210616;700;0,238338
210616;800;0,633287
210616;900;0,64166
210616;1000;0,951734
210616;1100;1,36265
210616;1200;0,831458
210616;1300;0,783439
210616;1400;1,07697
210616;1500;1,70657
210616;1600;1,2638
210616;1700;0,416521
210616;1800;0,255642
210616;1900;0,161753
210616;2000;0,1115
210616;2100;0,0708903
210616;2200;0,15688
210616;2300;0,320687
210617;0;0,400189
210617;100;0,346139
210617;200;0,143824
210617;300;0,419799
210617;400;0,554231
210617;500;0,330677
210617;600;0,609403
210617;700;0,831778
210617;800;1,00258
210617;900;0,935825
210617;1000;0,720018
210617;1100;0,151967
210617;1200;0,437463
210617;1300;0,977933
210617;1400;1,30373
210617;1500;0,915903
210617;1600;0,9505
210617;1700;0,56601
210617;1800;0,565813
210617;1900;0,570804
210617;2000;0,449443
210617;2100;0,476554
210617;2200;0,306835
210617;2300;0,361754
210618;0;0,581592
210618;100;0,274367
210618;200;0,556822
210618;300;0,716503
210618;400;0,700282
210618;500;0,74121
210618;600;0,771396
210618;700;0,850535
210618;800;0,752704
210618;900;0,848065
210618;1000;0,722043
210618;1100;0,571343
210618;1200;0,371284
210618;1300;1,28558
210618;1400;1,62828
210618;1500;1,30449
210618;1600;1,00409
210618;1700;0,479395
210618;1800;0,332058
210618;1900;0,710323
210618;2000;0,737377
210618;2100;0,486308
210618;2200;0,55186
210618;2300;0,253663
210619;0;0,501264
210619;100;0,700386
210619;200;0,866054
210619;300;0,902782
210619;400;1,16279
210619;500;1,26807
210619;600;1,20635
210619;700;0,852091
210619;800;0,830634
210619;900;0,791028
210619;1000;0,802494
210619;1100;0,0899459
210619;1200;1,31165
210619;1300;1,16609
210619;1400;0,704725
210619;1500;1,00334
210619;1600;1,2404
210619;1700;0,415838
210619;1800;0,0875012
210619;1900;0,652923
210619;2000;0,30304
210619;2100;0,290058
210619;2200;0,0529552
210619;2300;0,0889555
210620;0;0,141988
210620;100;0,0972584
210620;200;0,356844
210620;300;0,65003
210620;400;0,839904
210620;500;1,11115
210620;600;1,43817
210620;700;2,06094
210620;800;2,59248
210620;900;2,51799
210620;1000;2,14481
210620;1100;1,93921
210620;1200;1,81246
210620;1300;1,23361
210620;1400;2,20282
210620;1500;2,0543
210620;1600;0,971702
210620;1700;1,62278
210620;1800;2,95959
210620;1900;1,9615
210620;2000;3,61303
210620;2100;2,66016
210620;2200;2,79294
210620;2300;2,30507
210621;0;3,08895
210621;100;4,94956
210621;200;2,89796
210621;300;4,86538
210621;400;3,89498
210621;500;5,76545
210621;600;7,03799
210621;700;6,1561
210621;800;5,8073
210621;900;5,22584
210621;1000;6,33261
210621;1100;2,51689
210621;1200;1,78429
210621;1300;1,31395
210621;1400;1,22987
210621;1500;0,785539
210621;1600;0,149188
210621;1700;0,39177
210621;1800;0,413245
210621;1900;0,218373
210621;2000;0,632634
210621;2100;1,17792
210621;2200;1,16337
210621;2300;0,68548
210622;0;0,36052
210622;100;0,284592
210622;200;0,849063
210622;300;0,856401
210622;400;1,23696
210622;500;1,40481
210622;600;1,30649
210622;700;1,69877
210622;800;1,54003
210622;900;1,93177
210622;1000;2,40437
210622;1100;2,95005
210622;1200;2,89412
210622;1300;3,67121
210622;1400;3,77302
210622;1500;3,84726
210622;1600;3,86069
210622;1700;5,08218
210622;1800;4,67992
210622;1900;4,11268
210622;2000;5,8432
210622;2100;6,47674
210622;2200;7,28593
210622;2300;6,66356
210623;0;7,45406
210623;100;6,19525
210623;200;6,09102
210623;300;3,67136
210623;400;2,26941
210623;500;2,57734
210623;600;1,5833
210623;700;1,30417
210623;800;0,960126
210623;900;0,928869
210623;1000;1,03287
210623;1100;0,912895
210623;1200;1,03273
210623;1300;1,45188
210623;1400;1,62715
210623;1500;1,02282
210623;1600;0,914169
210623;1700;1,11963
210623;1800;2,80861
210623;1900;2,36728
210623;2000;2,16652
210623;2100;2,40034
210623;2200;1,91282
210623;2300;3,40986
210624;0;3,9146
210624;100;3,80032
210624;200;4,13337
210624;300;4,9521
210624;400;5,48361
210624;500;5,72921
210624;600;5,22412
210624;700;3,87453
210624;800;4,2232
210624;900;3,89868
210624;1000;3,8705
210624;1100;3,86358
210624;1200;3,59202
210624;1300;3,68525
210624;1400;2,42463
210624;1500;1,14174
210624;1600;0,57843
210624;1700;0,793361
210624;1800;0,531013
210624;1900;0,598127
210624;2000;0,732037
210624;2100;0,475712
210624;2200;0,279397
210624;2300;0,252591
210625;0;0,286975
210625;100;0,62859
210625;200;0,553071
210625;300;0,412962
210625;400;0,391545
210625;500;0,360442
210625;600;0,403086
210625;700;0,909981
210625;800;0,409867
210625;900;1,14024
210625;1000;1,19872
210625;1100;1,8734
210625;1200;2,24603
210625;1300;2,93661
210625;1400;2,87245
210625;1500;2,99774
210625;1600;1,47958
210625;1700;1,31946
210625;1800;0,669934
210625;1900;0,7199
210625;2000;0,753218
210625;2100;0,817282
210625;2200;0,749127
210625;2300;0,534525
210626;0;0,356216
210626;100;0,989003
210626;200;1,19216
210626;300;0,919734
210626;400;0,277065
210626;500;1,19698
210626;600;0,566388
210626;700;0,380958
210626;800;0,228191
210626;900;0,387714
210626;1000;0,32929
210626;1100;0,5515
210626;1200;0,722054
210626;1300;1,34326
210626;1400;0,588542
210626;1500;0,828829
210626;1600;1,19367
210626;1700;0,946216
210626;1800;0,270522
210626;1900;0,550864
210626;2000;0,406081
210626;2100;0,579291
210626;2200;0,758809
210626;2300;0,72098
210627;0;0,379215
210627;100;0,937471
210627;200;0,970902
210627;300;0,848841
210627;400;0,518809
210627;500;0,163947
210627;600;0,59843
210627;700;0,450271
210627;800;0,130902
210627;900;0,10598
210627;1000;0,581198
210627;1100;0,192547
210627;1200;0,237521
210627;1300;0,697749
210627;1400;1,23338
210627;1500;1,34111
210627;1600;1,01126
210627;1700;0,695077
210627;1800;0,904727
210627;1900;1,00706
210627;2000;0,626776
210627;2100;0,359265
210627;2200;0,731411
210627;2300;0,981124
210628;0;0,614266
210628;100;0,635666
210628;200;0,608491
210628;300;0,563655
210628;400;0,7719
210628;500;1,03803
210628;600;0,759327
210628;700;0,874597
210628;800;0,948503
210628;900;1,01775
210628;1000;0,566415
210628;1100;0,504725
210628;1200;0,732868
210628;1300;0,750194
210628;1400;1,21479
210628;1500;0,602764
210628;1600;0,421031
210628;1700;0,14894
210628;1800;0,967495
210628;1900;1,01027
210628;2000;0,203637
210628;2100;0,654706
210628;2200;1,49333
210628;2300;1,06053
210629;0;1,02944
210629;100;1,02475
210629;200;1,33829
210629;300;1,01985
210629;400;1,23275
210629;500;0,392721
210629;600;0,428761
210629;700;0,829247
210629;800;0,335024
