FECHA (YYMMDD);HORA (HHMM);;
180212;0200;0;
180212;0300;0;
180212;0400;0;
180212;0500;0;
180212;0600;0;
180212;0700;0;
180212;0800;0;
180212;0900;0;
180212;1000;0;
180212;1100;0;
180212;1200;0;
180212;1300;0;
180212;1400;0;
180212;1500;0;
180212;1600;0;
180212;1700;0;
180212;1800;0;
180212;1900;0;
180212;2000;0;
180212;2100;0;
180212;2200;0;
180212;2300;0;
180213;0000;0;
180213;0100;0;
180213;0200;0;
180213;0300;0;
180213;0400;0;
180213;0500;0;
180213;0600;0;
180213;0700;0;
180213;0800;0;
180213;0900;0;
180213;1000;0;
180213;1100;0;
180213;1200;0;
180213;1300;0;
180213;1400;0;
180213;1500;0;
180213;1600;0;
180213;1700;0;
180213;1800;0;
180213;1900;0;
180213;2000;0;
180213;2100;0;
180213;2200;0;
180213;2300;0;
180214;0000;0;
180214;0100;0;
180214;0200;0;
180214;0300;0;
180214;0400;0;
180214;0500;0;
180214;0600;0;
180214;0700;0;
180214;0800;0;
180214;0900;0;
180214;1000;0;
180214;1100;0;
180214;1200;0;
180214;1300;0;
180214;1400;0;
180214;1500;0;
180214;1600;0;
180214;1700;0;
180214;1800;0;
180214;1900;0;
180214;2000;0;
180214;2100;0;
180214;2200;0;
180214;2300;0;
180215;0000;0;
180215;0100;0;
180215;0200;0;
180215;0300;0;
180215;0400;0;
180215;0500;0;
180215;0600;0;
180215;0700;0;
180215;0800;0;
180215;0900;0;
180215;1000;0;
180215;1100;0;
180215;1200;0;
180215;1300;0;
180215;1400;0;
180215;1500;0;
180215;1600;0;
180215;1700;0;
180215;1800;0;
180215;1900;0;
180215;2000;0;
180215;2100;0;
180215;2200;0;
180215;2300;0;
180216;0000;0;
180216;0100;0;
180216;0200;0;
180216;0300;0;
180216;0400;0;
180216;0500;0;
180216;0600;0;
180216;0700;0;
180216;0800;0;
180216;0900;0;
180216;1000;0;
180216;1100;0;
180216;1200;0;
180216;1300;0;
180216;1400;0;
180216;1500;0;
180216;1600;0;
180216;1700;0;
180216;1800;0;
180216;1900;0;
180216;2000;0;
180216;2100;0;
180216;2200;0;
180216;2300;0;
180217;0000;0;
180217;0100;0;
180217;0200;0;
180217;0300;0;
180217;0400;0;
180217;0500;0;
180217;0600;0;
180217;0700;0;
180217;0800;0;
180217;0900;0;
180217;1000;0;
180217;1100;0;
180217;1200;0;
180217;1300;0;
180217;1400;0;
180217;1500;0;
180217;1600;0;
180217;1700;0;
180217;1800;0;
180217;1900;0;
180217;2000;0;
180217;2100;0;
180217;2200;0;
180217;2300;0;
180218;0000;0;
180218;0100;0;
180218;0200;0;
180218;0300;0;
180218;0400;0;
180218;0500;0;
180218;0600;0;
180218;0700;0;
180218;0800;0;
180218;0900;0;
180218;1000;0;
180218;1100;0;
180218;1200;0;
180218;1300;0;
180218;1400;0;
180218;1500;0;
180218;1600;0;
180218;1700;0;
180218;1800;0;
180218;1900;0;
180218;2000;0;
180218;2100;0;
180218;2200;0;
180218;2300;0;
180219;0000;0;
180219;0100;0;
180219;0200;0;
180219;0300;0;
180219;0400;0;
180219;0500;0;
180219;0600;0;
180219;0700;0;
180219;0800;0;
180219;0900;0;
180219;1000;0;
180219;1100;0;
180219;1200;0;
180219;1300;0,8;
180219;1400;3,2;
180219;1500;2,2;
180219;1600;0;
180219;1700;2,8;
180219;1800;3,4;
180219;1900;0,2;
180219;2000;0;
180219;2100;0,4;
180219;2200;0,2;
180219;2300;0,2;
180220;0000;0,2;
180220;0100;0;
180220;0200;0;
180220;0300;0;
180220;0400;0;
180220;0500;0;
180220;0600;0;
180220;0700;0;
180220;0800;0;
180220;0900;0;
180220;1000;0;
180220;1100;0;
180220;1200;0;
180220;1300;0;
180220;1400;0;
180220;1500;0;
180220;1600;0;
180220;1700;0;
180220;1800;0;
180220;1900;0;
180220;2000;0;
180220;2100;0;
180220;2200;0;
180220;2300;0;
180221;0000;0;
180221;0100;0;
180221;0200;0;
180221;0300;0;
180221;0400;0;
180221;0500;0;
180221;0600;0;
180221;0700;0;
180221;0800;0;
180221;0900;0;
180221;1000;0;
180221;1100;0;
180221;1200;0;
180221;1300;0;
180221;1400;0;
180221;1500;0;
180221;1600;0;
180221;1700;0;
180221;1800;0;
180221;1900;0;
180221;2000;0;
180221;2100;0;
180221;2200;0;
180221;2300;0;
180222;0000;0;
180222;0100;0;
180222;0200;0;
180222;0300;0;
180222;0400;0;
180222;0500;0;
180222;0600;0;
180222;0700;0;
180222;0800;0;
180222;0900;0;
180222;1000;0;
180222;1100;0;
180222;1200;0,2;
180222;1300;0;
180222;1400;0;
180222;1500;0;
180222;1600;0;
180222;1700;2,6;
180222;1800;2,2;
180222;1900;2,6;
180222;2000;0,4;
180222;2100;0;
180222;2200;0;
180222;2300;0;
180223;0000;0;
180223;0100;0;
180223;0200;0;
180223;0300;0;
180223;0400;0;
180223;0500;0;
180223;0600;0;
180223;0700;0;
180223;0800;0;
180223;0900;0;
180223;1000;0;
180223;1100;0;
180223;1200;0;
180223;1300;0;
180223;1400;0;
180223;1500;0;
180223;1600;0;
180223;1700;0;
180223;1800;0;
180223;1900;0;
180223;2000;0;
180223;2100;0;
180223;2200;0;
180223;2300;0;
180224;0000;0;
180224;0100;0;
180224;0200;0;
180224;0300;0;
180224;0400;0;
180224;0500;0;
180224;0600;0;
180224;0700;0;
180224;0800;0;
180224;0900;0;
180224;1000;0;
180224;1100;0;
180224;1200;0;
180224;1300;0;
180224;1400;0;
180224;1500;0;
180224;1600;0;
180224;1700;0;
180224;1800;0;
180224;1900;0;
180224;2000;0;
180224;2100;0;
180224;2200;0;
180224;2300;0;
180225;0000;0;
180225;0100;0;
180225;0200;0;
180225;0300;0;
180225;0400;0;
180225;0500;0;
180225;0600;0;
180225;0700;0;
180225;0800;0;
180225;0900;0;
180225;1000;0;
180225;1100;0;
180225;1200;0;
180225;1300;0;
180225;1400;0;
180225;1500;0;
180225;1600;0;
180225;1700;0;
180225;1800;0;
180225;1900;0;
180225;2000;0;
180225;2100;0;
180225;2200;0;
180225;2300;0;
180226;0000;0;
180226;0100;0;
180226;0200;0;
180226;0300;0;
180226;0400;0;
180226;0500;0;
180226;0600;0;
180226;0700;0;
180226;0800;0;
180226;0900;0;
180226;1000;0;
180226;1100;0;
180226;1200;0;
180226;1300;0;
180226;1400;0;
180226;1500;0;
180226;1600;0;
180226;1700;0;
180226;1800;0;
180226;1900;0;
180226;2000;0;
180226;2100;0;
180226;2200;0;
180226;2300;0;
180227;0000;0;
180227;0100;0;
180227;0200;0;
180227;0300;0;
180227;0400;0;
180227;0500;0;
180227;0600;0;
180227;0700;0;
180227;0800;0;
180227;0900;0;
180227;1000;0;
180227;1100;0;
180227;1200;0;
180227;1300;0;
180227;1400;0;
180227;1500;0;
180227;1600;0;
180227;1700;0;
180227;1800;0;
180227;1900;0;
180227;2000;0;
180227;2100;0;
180227;2200;0;
180227;2300;0;
180228;0000;0;
180228;0100;0;
180228;0200;0;
180228;0300;0;
180228;0400;0;
180228;0500;0;
180228;0600;0;
180228;0700;0;
180228;0800;0;
180228;0900;0;
180228;1000;0;
180228;1100;0;
180228;1200;0;
180228;1300;0;
180228;1400;0;
180228;1500;0;
180228;1600;0;
180228;1700;0;
180228;1800;0;
180228;1900;0;
180228;2000;0;
180228;2100;0;
180228;2200;0;
180228;2300;0;
180301;0000;0;
180301;0100;0;
180301;0200;0;
180301;0300;0;
180301;0400;0;
180301;0500;0;
180301;0600;0;
180301;0700;0;
180301;0800;0;
